name,city,state,lat,lng,price
CASEYS #3305,Ogilvie,MN,45.8476,-93.4359,3.371
CUBBYS #2104,Shelby,NE,41.1922,-97.4253,3.399
RUTTERS #36,York Springs,PA,40.0084,-77.1061,4.299
LOVES TRAVEL STOP #631,Valley,NE,41.3186,-96.3463,3.34566666
FLYING J #552,Lebanon,OH,39.4293,-84.1735,3.399
LOVES TRAVEL STOP #656,Holcomb,KS,37.9931,-100.9893,3.729
Circle K #2741096,Converse,TX,29.5173,-98.3217,2.93566666
RUTTERS #34,Leola,PA,40.0964,-76.1921,4.199
STRIPES #40601,Rio Grande City,TX,26.3942,-98.8104,2.99566666
SWANTON MOBIL,Swanton,VT,44.9168,-73.1211,3.539
ONE9 EXPRESS FUEL,Clint,TX,31.5494,-106.2038,2.80233333
PETRO WILMINGTON,Wilmington,IL,41.3078,-88.1467,3.399
PILOT TRAVEL CENTER #1041,Carol Stream,IL,41.876983,-88.112117,3.699
SPEEDWAY #6207,Batavia,IL,41.8482,-88.3098,3.599
LOVES TRAVEL STOP #074,Lindsay,OK,34.8211,-97.5998,3.09066666
CASEYS #3527,Nowata,OK,36.6946,-95.6404,3.18233333
JIFFY MART,Ferrisburgh,VT,44.2056,-73.2462,3.599
